?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\AgProbe_01\Mono 250µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #002	
	X (X)\µm	22667.7	
	Y (Y)\µm	7958.70	
Binding Energy (E)	
eV		Counts / s
1073.00		1040.50	
1072.00		995.315	
1071.00		719.880	
1070.00		783.802	
1069.00		1183.73	
1068.00		1013.39	
1067.00		785.475	
1066.00		961.178	
1065.00		753.347	
1064.00		1090.03	
1063.00		788.487	
1062.00		807.898	
1061.00		762.383	
1060.00		686.078	
1059.00		905.622	
1058.00		827.979	
1057.00		756.693	
1056.00		1000.33	
1055.00		1191.77	
1054.00		936.412	
1053.00		651.941	
1052.00		688.755	
1051.00		970.884	
1050.00		950.803	
1049.00		729.585	
1048.00		966.533	
1047.00		682.062	
1046.00		726.573	
1045.00		535.141	
1044.00		657.965	
1043.00		737.952	
1042.00		963.186	
1041.00		1286.48	
1040.00		852.410	
1039.00		820.950	
1038.00		949.799	
1037.00		1204.82	
1036.00		726.908	
1035.00		688.755	
1034.00		811.914	
1033.00		964.190	
1032.00		990.629	
1031.00		1056.56	
1030.00		1011.38	
1029.00		961.513	
1028.00		907.631	
1027.00		1072.62	
1026.00		1089.69	
1025.00		1163.32	
1024.00		1018.74	
1023.00		1060.58	
1022.00		1059.91	
1021.00		1105.09	
1020.00		1071.29	
1019.00		1051.54	
1018.00		1118.81	
1017.00		1217.54	
1016.00		1106.76	
1015.00		898.929	
1014.00		1149.93	
1013.00		881.191	
1012.00		865.462	
1011.00		1034.14	
1010.00		1130.86	
1009.00		979.250	
1008.00		707.162	
1007.00		981.593	
1006.00		927.376	
1005.00		898.594	
1004.00		732.932	
1003.00		847.724	
1002.00		1162.65	
1001.00		1070.62	
1000.00		918.675	
999.000		955.489	
998.000		845.716	
997.000		713.186	
996.000		716.533	
995.000		892.570	
994.000		901.272	
993.000		761.714	
992.000		967.871	
991.000		1202.48	
990.000		971.553	
989.000		842.035	
988.000		684.739	
987.000		1002.01	
986.000		1104.75	
985.000		951.807	
984.000		839.357	
983.000		892.905	
982.000		814.257	
981.000		863.788	
980.000		831.995	
979.000		904.618	
978.000		691.098	
977.000		600.402	
976.000		939.090	
975.000		1007.70	
974.000		1114.79	
973.000		968.541	
972.000		861.780	
971.000		1101.74	
970.000		959.505	
969.000		808.568	
968.000		667.336	
967.000		867.805	
966.000		826.305	
965.000		957.162	
964.000		928.715	
963.000		978.246	
962.000		828.313	
961.000		826.640	
960.000		690.763	
959.000		975.234	
958.000		916.667	
957.000		1099.06	
956.000		662.985	
955.000		973.226	
954.000		803.882	
953.000		1210.84	
952.000		1047.19	
