2139.1517944336	0.9179517627
2135.2948608398	1.2470567226
2131.4379272461	1.4888098240
2127.5809936523	1.5687832832
2123.7240600586	1.5300797224
2119.3850097656	1.6585745811
2115.5280761719	1.6418033838
2111.1890258789	1.6927026510
2107.3320922852	1.5023049116
2102.9930419922	1.3796801567
2099.1361083984	1.2332146168
2094.7970581055	1.1831673384
2090.4580078125	1.0909841061
2086.1189575195	1.0029209852
2081.7799072266	0.9802740812
2077.4408569336	0.8118655086
2073.1018066406	0.7116940618
2068.7627563477	0.7023028731
2064.4237060547	0.5526816845
2059.6025390625	0.4710845649
2055.2634887695	0.4228165150
2050.4423217773	0.4160337448
2046.5853881836	0.2727321684
2041.7642211914	0.2881924808
2036.9430541992	0.2876012325
2032.6040039063	0.2106427848
2027.3007202148	0.1696258783
2022.9616699219	0.1510753483
2018.1405029297	0.1354961842
