2239.9141845703	0.1044336483
2239.4320678711	0.1246872991
2238.9499511719	0.1491253823
2238.4678344727	0.1447066367
2237.9857177734	0.1198829934
2237.5036010742	0.1071095839
2237.0214843750	0.1161435768
2236.5393676758	0.1482717395
2236.0572509766	0.1739465892
2235.5751342773	0.1529679894
2235.0930175781	0.1174939424
2234.6109008789	0.1063319072
2234.1287841797	0.1249366775
2233.6466674805	0.1711323559
2233.1645507813	0.1976800412
2232.6824340820	0.1639302969
2232.2003173828	0.1235465184
2231.7182006836	0.1142774671
2231.2360839844	0.1406814605
2230.7539672852	0.2008682489
2230.2718505859	0.2279426455
2229.7897338867	0.1791963875
2229.3076171875	0.1312067509
2228.8255004883	0.1232092157
2228.3433837891	0.1569487900
2227.8612670898	0.2314881235
2227.3791503906	0.2653139532
2226.8970336914	0.2035086751
2226.4149169922	0.1422106326
2225.9328002930	0.1304556578
2225.4506835938	0.1703651249
2224.9685668945	0.2603885829
2224.4864501953	0.3076288402
2224.0043334961	0.2352601290
2223.5222167969	0.1582520008
2223.0401000977	0.1389733553
2222.5579833984	0.1777028739
2222.0758666992	0.2786315084
2221.5937500000	0.3554928303
2221.1116333008	0.2867276371
2220.6295166016	0.1889785081
2220.1473999023	0.1554206312
2219.6652832031	0.1864507645
2219.1831665039	0.2894709408
2218.7010498047	0.4057761133
2218.2189331055	0.3609063327
2217.7368164063	0.2352129072
2217.2546997070	0.1742736399
2216.7725830078	0.1891442388
2216.2904663086	0.2864401639
2215.8083496094	0.4449199140
2215.3262329102	0.4612711966
2214.8441162109	0.3109684885
2214.3619995117	0.2104856670
2213.8798828125	0.1994384080
2213.3977661133	0.2738187611
2212.9156494141	0.4425971508
2212.4335327148	0.5609127879
2211.9514160156	0.4297524989
2211.4692993164	0.2759453058
2210.9871826172	0.2211627513
2210.5050659180	0.2602723837
2210.0229492188	0.4052214324
2209.5408325195	0.6105418205
2209.0587158203	0.5927009583
2208.5765991211	0.3948149979
2208.0944824219	0.2774744928
2207.6123657227	0.2680321634
2207.1302490234	0.3639044464
2206.6481323242	0.5788270831
2206.1660156250	0.7472979426
2205.6838989258	0.5782824755
2205.2017822266	0.3797815144
2204.7196655273	0.3037317395
2204.2375488281	0.3409705758
2203.7554321289	0.5013334751
2203.2733154297	0.7672364116
2202.7911987305	0.8149836659
2202.3090820313	0.5638414621
2201.8269653320	0.3901965916
2201.3448486328	0.3490383625
2200.8627319336	0.4333843291
2200.3806152344	0.6565032601
2199.8984985352	0.9387444258
2199.4163818359	0.8454729915
2198.9342651367	0.5691180229
2198.4521484375	0.4229250252
2197.9700317383	0.4148400724
2197.4879150391	0.5391875505
2197.0057983398	0.8143280149
2196.5236816406	1.0921453238
2193.1488647461	1.2158203125
2189.7740478516	1.3358576298
2186.3992309570	1.4336311817
2183.0244140625	1.5069631338
2179.6495971680	1.7121628523
2176.2747802734	1.7314103842
2172.4178466797	1.7191665173
2169.0430297852	1.9220753908
2165.6682128906	1.6945496798
2161.8112792969	1.7601122856
2157.9543457031	1.5403467417
2154.5795288086	1.4578949213
2150.7225952148	1.2384741306
2146.8656616211	0.9130359292
