5999.9423217773	0.0845576897
5999.4602050781	0.0853158310
5998.9780883789	0.0902591497
5998.4959716797	0.0972522572
5998.0138549805	0.0965245813
5997.5317382813	0.0883880481
5997.0496215820	0.0814695805
5996.5675048828	0.0779618174
5996.0853881836	0.0778596997
5995.6032714844	0.0799200386
5995.1211547852	0.0807169974
5994.6390380859	0.0821408555
5994.1569213867	0.0890018642
5993.6748046875	0.0974374637
5993.1926879883	0.0987947360
5992.7105712891	0.0977646038
5992.2284545898	0.1011275351
5991.7463378906	0.1023929790
5991.2642211914	0.0986894891
5990.7821044922	0.0967705324
5990.2999877930	0.0950935185
5989.8178710938	0.0878892541
5989.3357543945	0.0836002752
5988.8536376953	0.0890350342
5988.3715209961	0.0959404707
5987.8894042969	0.0980445817
5987.4072875977	0.0947696939
5986.9251708984	0.0881979764
5986.4430541992	0.0844221711
5985.9609375000	0.0860874429
5985.4788208008	0.0886676759
5984.9967041016	0.0878713429
5984.5145874023	0.0868546143
5984.0324707031	0.0889415294
5983.5503540039	0.0939571261
5983.0682373047	0.1004685014
5982.5861206055	0.1017625108
5982.1040039063	0.0949385762
5981.6218872070	0.0894965157
5981.1397705078	0.0930789709
5980.6576538086	0.0990490839
5980.1755371094	0.0977142528
5979.6934204102	0.0891081318
5979.2113037109	0.0838571414
5978.7291870117	0.0920127928
5978.2470703125	0.1037129685
5977.7649536133	0.1050107405
5977.2828369141	0.1004821733
5976.8007202148	0.0972016454
5976.3186035156	0.0966745391
5975.8364868164	0.1008725017
5975.3543701172	0.1070672795
5974.8722534180	0.1065217927
5974.3901367188	0.0966196731
5973.9080200195	0.0885532945
5973.4259033203	0.0885924324
5972.9437866211	0.0896460488
5972.4616699219	0.0892436057
5971.9795532227	0.0886521861
5971.4974365234	0.0872006044
5971.0153198242	0.0897227451
5970.5332031250	0.0943833590
5970.0510864258	0.0923135430
5969.5689697266	0.0873446986
5969.0868530273	0.0855066702
5968.6047363281	0.0881552920
5968.1226196289	0.0931589380
5967.6405029297	0.0908661112
5967.1583862305	0.0831199139
5966.6762695313	0.0824158192
5966.1941528320	0.0858403891
5965.7120361328	0.0840469673
5965.2299194336	0.0799818411
5964.7478027344	0.0789519772
5964.2656860352	0.0791415945
5963.7835693359	0.0794651657
5963.3014526367	0.0817860290
5962.8193359375	0.0859217420
5962.3372192383	0.0883595645
5961.8551025391	0.0870293751
5961.3729858398	0.0851601362
5960.8908691406	0.0839385390
5960.4087524414	0.0823413134
5959.9266357422	0.0833076313
5959.4445190430	0.0874279290
5958.9624023438	0.0905949920
5958.4802856445	0.0919836089
5957.9981689453	0.0928477570
5957.5160522461	0.0933204293
5957.0339355469	0.0937361643
5956.5518188477	0.0931563079
5956.0697021484	0.0943778232
5955.5875854492	0.0995744243
5955.1054687500	0.1020797640
5954.6233520508	0.1000051200
5954.1412353516	0.0959524065
5953.6591186523	0.0899321437
5953.1770019531	0.0884548500
5952.6948852539	0.0932234153
5952.2127685547	0.0949537233
5951.7306518555	0.0909089744
5951.2485351563	0.0851037949
5950.7664184570	0.0813427493
5950.2843017578	0.0826955363
5949.8021850586	0.0866035596
5949.3200683594	0.0878460556
5948.8379516602	0.0886115506
5948.3558349609	0.0937420204
5947.8737182617	0.0984154269
5947.3916015625	0.0952517837
5946.9094848633	0.0875243619
5946.4273681641	0.0834674016
5945.9452514648	0.0835679621
5945.4631347656	0.0841580629
5944.9810180664	0.0876451880
5944.4989013672	0.0957057476
5944.0167846680	0.1036527306
5943.5346679688	0.1052023917
5943.0525512695	0.0978131369
5942.5704345703	0.0885242894
5942.0883178711	0.0861220658
5941.6062011719	0.0885788128
5941.1240844727	0.0873989314
5940.6419677734	0.0837633982
5940.1598510742	0.0850961134
5939.6777343750	0.0887138695
5939.1956176758	0.0902387947
5938.7135009766	0.0892937630
5938.2313842773	0.0883322433
5937.7492675781	0.0918597877
5937.2671508789	0.0954458714
5936.7850341797	0.0948940665
5936.3029174805	0.0915152058
5935.8208007813	0.0850656331
5935.3386840820	0.0813447833
5934.8565673828	0.0851197317
5934.3744506836	0.0918133482
5933.8923339844	0.0967636704
5933.4102172852	0.0964334160
5932.9281005859	0.0906829238
5932.4459838867	0.0845507458
5931.9638671875	0.0802955478
5931.4817504883	0.0797640756
5930.9996337891	0.0818735361
5930.5175170898	0.0819023252
5930.0354003906	0.0851737708
5929.5532836914	0.0945915505
5929.0711669922	0.0991394892
5928.5890502930	0.0929828286
5928.1069335938	0.0832465217
5927.6248168945	0.0777041093
5927.1427001953	0.0773629397
5926.6605834961	0.0787469596
5926.1784667969	0.0797144398
5925.6963500977	0.0812582821
5925.2142333984	0.0838031396
5924.7321166992	0.0863121971
5924.2500000000	0.0873731598
5923.7678833008	0.0857061967
5923.2857666016	0.0850845873
5922.8036499023	0.0907879993
5922.3215332031	0.1015187874
5921.8394165039	0.1113799363
5921.3572998047	0.1111222357
5920.8751831055	0.0963024348
5920.3930664063	0.0799885616
5919.9109497070	0.0774585232
5919.4288330078	0.0854236558
5918.9467163086	0.0915836915
5918.4645996094	0.0924862772
5917.9824829102	0.0928576589
5917.5003662109	0.0944607705
5917.0182495117	0.0922247767
5916.5361328125	0.0840277374
5916.0540161133	0.0759161785
5915.5718994141	0.0733667761
5915.0897827148	0.0762469098
5914.6076660156	0.0818909109
5914.1255493164	0.0865515396
5913.6434326172	0.0863657817
5913.1613159180	0.0814611092
5912.6791992188	0.0769364163
5912.1970825195	0.0769749284
5911.7149658203	0.0817847103
5911.2328491211	0.0897706077
5910.7507324219	0.0959615111
5910.2686157227	0.0973379463
5909.7864990234	0.0995909199
5909.3043823242	0.1028303355
5908.8222656250	0.1009947062
