?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\Grosz_03\Mono 500µm\Multi Point\Ion Beam Etch\Wait Object\Survey.VGD


	Position (Pos)\	Pt #003	
	X (X)\µm	22023.6	
	Y (Y)\µm	2940.10	
Binding Energy (E)	
eV		Counts / s
956.000		459426.	
955.000		509866.	
954.000		650092.	
953.000		805709.	
952.000		735438.	
951.000		543751.	
950.000		455764.	
949.000		423517.	
948.000		414295.	
947.000		408554.	
946.000		397734.	
945.000		390327.	
944.000		380136.	
943.000		367466.	
942.000		356661.	
941.000		348688.	
940.000		346959.	
939.000		345691.	
938.000		347652.	
937.000		352988.	
936.000		378589.	
935.000		463939.	
934.000		854924.	
933.000		1.25430e+006	
932.000		938655.	
931.000		450847.	
930.000		302026.	
929.000		275879.	
928.000		260542.	
927.000		252203.	
926.000		248821.	
925.000		248279.	
924.000		245783.	
923.000		245147.	
922.000		244424.	
921.000		246262.	
920.000		246458.	
919.000		245189.	
918.000		244006.	
917.000		244549.	
916.000		247518.	
915.000		245808.	
914.000		244675.	
913.000		245388.	
912.000		243413.	
911.000		245162.	
910.000		245269.	
909.000		251179.	
908.000		247447.	
907.000		250025.	
906.000		247731.	
905.000		250093.	
904.000		247946.	
903.000		248751.	
902.000		248147.	
901.000		250900.	
900.000		250229.	
899.000		247599.	
898.000		250273.	
897.000		254101.	
896.000		253624.	
895.000		248943.	
894.000		249583.	
893.000		249989.	
892.000		254289.	
891.000		253228.	
890.000		252298.	
889.000		254509.	
888.000		250872.	
887.000		254753.	
886.000		253632.	
885.000		251498.	
884.000		255147.	
883.000		256564.	
882.000		253116.	
881.000		256023.	
880.000		255175.	
879.000		255444.	
878.000		254749.	
877.000		257596.	
876.000		254979.	
875.000		257831.	
874.000		260337.	
873.000		258171.	
872.000		259082.	
871.000		258334.	
870.000		258950.	
869.000		261783.	
868.000		261316.	
867.000		261741.	
866.000		259663.	
865.000		262526.	
864.000		263374.	
863.000		263263.	
862.000		263683.	
861.000		262861.	
860.000		262536.	
859.000		262632.	
858.000		263497.	
857.000		263789.	
856.000		265357.	
855.000		265325.	
854.000		266145.	
853.000		265311.	
852.000		270569.	
851.000		269046.	
850.000		267194.	
849.000		267081.	
848.000		267752.	
847.000		268670.	
846.000		268862.	
845.000		269348.	
844.000		271359.	
843.000		272627.	
842.000		273693.	
841.000		268740.	
840.000		275516.	
839.000		270202.	
838.000		270970.	
837.000		271924.	
836.000		269426.	
835.000		273427.	
834.000		273589.	
833.000		274944.	
832.000		275441.	
831.000		273123.	
830.000		276730.	
829.000		276674.	
828.000		277012.	
827.000		277594.	
826.000		276313.	
825.000		279728.	
824.000		278945.	
823.000		278947.	
822.000		279579.	
821.000		281269.	
820.000		281838.	
819.000		283097.	
818.000		283147.	
817.000		281448.	
816.000		285099.	
815.000		284443.	
814.000		283228.	
813.000		285745.	
812.000		286887.	
811.000		288103.	
810.000		284832.	
809.000		287421.	
808.000		287125.	
807.000		288290.	
806.000		288989.	
805.000		289612.	
804.000		286958.	
803.000		289114.	
802.000		290777.	
801.000		291058.	
800.000		293327.	
799.000		293455.	
798.000		292741.	
797.000		293652.	
796.000		295696.	
795.000		297432.	
794.000		297538.	
793.000		299849.	
792.000		299903.	
791.000		297401.	
790.000		297855.	
789.000		299595.	
788.000		301883.	
787.000		302786.	
786.000		301003.	
785.000		303998.	
784.000		305296.	
783.000		304484.	
782.000		306725.	
781.000		307838.	
780.000		309579.	
779.000		310051.	
778.000		311648.	
777.000		311380.	
776.000		312159.	
775.000		314855.	
774.000		315396.	
773.000		316797.	
772.000		317331.	
771.000		316133.	
770.000		319325.	
769.000		320864.	
768.000		321612.	
767.000		318819.	
766.000		317106.	
765.000		317312.	
764.000		316544.	
763.000		314572.	
762.000		318138.	
761.000		319651.	
760.000		321672.	
759.000		321411.	
758.000		325789.	
757.000		327837.	
756.000		325898.	
755.000		328810.	
754.000		324819.	
753.000		323313.	
752.000		323153.	
751.000		321724.	
750.000		323898.	
749.000		318685.	
748.000		322101.	
747.000		323273.	
746.000		321992.	
745.000		323590.	
744.000		327310.	
743.000		327192.	
742.000		325379.	
741.000		326092.	
740.000		333031.	
739.000		334214.	
738.000		336942.	
737.000		334921.	
736.000		339261.	
735.000		341782.	
734.000		341003.	
733.000		343601.	
732.000		344175.	
731.000		349591.	
730.000		347847.	
729.000		349423.	
728.000		354582.	
727.000		356868.	
726.000		353479.	
725.000		357467.	
724.000		359528.	
723.000		362822.	
722.000		368737.	
721.000		369897.	
720.000		373369.	
719.000		376002.	
718.000		373780.	
717.000		369474.	
716.000		364679.	
715.000		363716.	
714.000		364095.	
713.000		367727.	
712.000		364010.	
711.000		356949.	
710.000		347162.	
709.000		332745.	
708.000		323247.	
707.000		315885.	
706.000		313306.	
705.000		308306.	
704.000		310002.	
703.000		309418.	
702.000		307196.	
701.000		306583.	
700.000		310545.	
699.000		306054.	
698.000		301375.	
697.000		300908.	
696.000		302247.	
695.000		302503.	
694.000		302270.	
693.000		300388.	
