?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\Grosz_03\Mono 500µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #003	
	X (X)\µm	22023.6	
	Y (Y)\µm	2940.10	
Binding Energy (E)	
eV		Counts / s
911.000		220002.	
910.000		214738.	
909.000		218589.	
908.000		218122.	
907.000		219551.	
906.000		219410.	
905.000		221562.	
904.000		221081.	
903.000		219518.	
902.000		220425.	
901.000		225971.	
900.000		225672.	
899.000		220440.	
898.000		224043.	
897.000		223727.	
896.000		219442.	
895.000		225441.	
894.000		224272.	
893.000		220531.	
892.000		219447.	
891.000		223514.	
890.000		221302.	
889.000		221429.	
888.000		224167.	
887.000		225385.	
886.000		222631.	
885.000		226748.	
884.000		226061.	
883.000		228520.	
882.000		225596.	
881.000		227426.	
880.000		227705.	
879.000		230601.	
878.000		229539.	
877.000		229355.	
876.000		228059.	
875.000		229562.	
874.000		228739.	
873.000		231153.	
872.000		231387.	
871.000		232073.	
870.000		232716.	
869.000		231488.	
868.000		235903.	
867.000		234302.	
866.000		233338.	
865.000		235247.	
864.000		234306.	
863.000		233187.	
862.000		234855.	
861.000		232658.	
860.000		234422.	
859.000		233770.	
858.000		233449.	
857.000		233044.	
856.000		235087.	
855.000		238339.	
854.000		236533.	
853.000		233275.	
852.000		233881.	
851.000		238390.	
850.000		239234.	
849.000		238418.	
848.000		240883.	
847.000		236444.	
846.000		238951.	
845.000		240724.	
844.000		239121.	
843.000		239309.	
842.000		240238.	
841.000		242183.	
840.000		237868.	
839.000		245495.	
838.000		245428.	
837.000		240719.	
836.000		243051.	
835.000		245474.	
834.000		246798.	
833.000		242828.	
832.000		243167.	
831.000		247629.	
830.000		242990.	
829.000		246379.	
828.000		248335.	
827.000		246224.	
826.000		246113.	
825.000		244256.	
824.000		244165.	
823.000		249438.	
822.000		249955.	
821.000		248047.	
820.000		244127.	
819.000		249884.	
818.000		250039.	
817.000		247601.	
816.000		246785.	
815.000		246953.	
814.000		248724.	
813.000		249010.	
812.000		249871.	
811.000		248994.	
810.000		252094.	
809.000		255825.	
808.000		249598.	
807.000		253426.	
806.000		252807.	
805.000		254328.	
804.000		253423.	
803.000		253835.	
802.000		251837.	
801.000		255298.	
800.000		254862.	
799.000		254579.	
798.000		256362.	
797.000		256601.	
796.000		257868.	
795.000		256564.	
794.000		255941.	
793.000		257560.	
792.000		258342.	
791.000		260284.	
790.000		256136.	
789.000		257161.	
788.000		258949.	
787.000		259742.	
786.000		262844.	
785.000		262181.	
784.000		259482.	
783.000		259846.	
782.000		259683.	
781.000		256232.	
780.000		261175.	
779.000		261609.	
778.000		261907.	
777.000		262246.	
776.000		266933.	
775.000		263271.	
774.000		263006.	
773.000		267423.	
772.000		269710.	
771.000		266966.	
770.000		265373.	
769.000		268585.	
768.000		265320.	
767.000		264832.	
766.000		265793.	
765.000		264966.	
764.000		266807.	
763.000		265981.	
762.000		268362.	
761.000		271351.	
760.000		269719.	
759.000		266971.	
758.000		267982.	
757.000		271428.	
756.000		273180.	
755.000		272436.	
754.000		271832.	
753.000		267351.	
752.000		268767.	
751.000		270283.	
750.000		269662.	
749.000		269498.	
748.000		272287.	
747.000		268880.	
746.000		267880.	
745.000		266589.	
744.000		271031.	
743.000		272408.	
742.000		269571.	
741.000		264628.	
740.000		271980.	
739.000		270811.	
738.000		270227.	
737.000		269826.	
736.000		274637.	
735.000		271300.	
734.000		271124.	
733.000		272539.	
732.000		271884.	
731.000		270142.	
730.000		269416.	
729.000		273762.	
728.000		274817.	
727.000		275375.	
726.000		271634.	
725.000		271944.	
724.000		271483.	
723.000		270428.	
722.000		270184.	
721.000		270054.	
720.000		276720.	
719.000		277448.	
718.000		274055.	
717.000		276287.	
716.000		275189.	
715.000		271022.	
714.000		273075.	
713.000		274206.	
712.000		274363.	
711.000		270434.	
710.000		263335.	
709.000		256691.	
708.000		251884.	
707.000		255134.	
706.000		253700.	
705.000		245669.	
704.000		249503.	
703.000		252315.	
702.000		250244.	
701.000		249048.	
700.000		244919.	
699.000		244496.	
698.000		246561.	
697.000		250144.	
696.000		249536.	
695.000		250646.	
694.000		245803.	
