?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\AgProbe_01\Mono 250µm\Multi Point\Ion Beam Etch\Wait Object\Survey.VGD


	Position (Pos)\	Pt #002	
	X (X)\µm	22667.7	
	Y (Y)\µm	7958.70	
Binding Energy (E)	
eV		Counts / s
713.000		1091.77	
712.000		1234.74	
711.000		1212.45	
710.000		1235.34	
709.000		1345.78	
708.000		1186.75	
707.000		976.104	
706.000		1230.52	
705.000		1130.52	
704.000		1105.82	
703.000		1003.82	
702.000		1273.90	
701.000		1076.71	
700.000		1227.91	
699.000		1043.57	
698.000		975.301	
697.000		1113.65	
696.000		1205.42	
695.000		1050.40	
694.000		1156.83	
693.000		1169.08	
692.000		1100.40	
691.000		1254.02	
690.000		1066.87	
689.000		993.976	
688.000		1008.43	
687.000		1050.00	
686.000		1183.13	
685.000		1123.90	
684.000		1050.00	
683.000		1113.45	
682.000		969.679	
681.000		1038.35	
680.000		1250.40	
679.000		1197.19	
678.000		1199.00	
677.000		1405.62	
676.000		1215.66	
675.000		1088.55	
674.000		1134.14	
673.000		1268.88	
672.000		1095.38	
671.000		1084.14	
670.000		1023.69	
669.000		1150.40	
668.000		1223.49	
667.000		1136.75	
666.000		1205.42	
665.000		1213.86	
664.000		1266.67	
663.000		1079.72	
662.000		1120.68	
661.000		1190.16	
660.000		1216.06	
659.000		1387.15	
658.000		1129.12	
657.000		1258.84	
656.000		992.570	
655.000		1222.49	
654.000		1018.27	
653.000		1079.12	
652.000		1006.22	
651.000		1165.06	
650.000		1019.28	
649.000		958.635	
648.000		982.932	
647.000		1002.61	
646.000		1037.75	
645.000		1106.83	
644.000		1365.26	
643.000		1656.83	
642.000		1208.23	
641.000		1047.19	
640.000		1018.07	
639.000		1193.17	
638.000		1311.85	
637.000		955.823	
636.000		1184.74	
635.000		1407.23	
634.000		1208.03	
633.000		1206.22	
632.000		1059.04	
631.000		1250.80	
630.000		1179.92	
629.000		1244.38	
628.000		1204.02	
627.000		1204.22	
626.000		1244.18	
625.000		1124.90	
624.000		1300.80	
623.000		1319.28	
622.000		1294.78	
621.000		1302.41	
620.000		1214.46	
619.000		1025.50	
618.000		1111.04	
617.000		1256.43	
616.000		1326.71	
615.000		1213.45	
614.000		1187.75	
613.000		1435.74	
612.000		1362.85	
611.000		1355.42	
610.000		1554.02	
609.000		1436.14	
608.000		1274.70	
607.000		1662.05	
606.000		1910.44	
605.000		2396.79	
604.000		2308.03	
603.000		2229.72	
602.000		1514.46	
601.000		1584.34	
600.000		1073.90	
599.000		1123.69	
598.000		1232.33	
597.000		1137.55	
596.000		1099.20	
595.000		1111.45	
594.000		1261.65	
593.000		1154.82	
592.000		1068.88	
591.000		1189.56	
590.000		1204.62	
589.000		1321.89	
588.000		1262.05	
587.000		1271.08	
586.000		1286.95	
585.000		1192.57	
584.000		1301.61	
583.000		1230.12	
582.000		1117.67	
581.000		1333.73	
580.000		1100.60	
579.000		1273.90	
578.000		1237.95	
577.000		1528.31	
576.000		2032.33	
575.000		2313.05	
574.000		2989.16	
573.000		2720.88	
572.000		2473.90	
571.000		1831.33	
570.000		1083.73	
569.000		1110.04	
568.000		975.502	
567.000		966.265	
566.000		872.490	
565.000		842.570	
564.000		991.566	
563.000		988.956	
562.000		943.574	
561.000		904.819	
560.000		753.614	
559.000		839.157	
558.000		810.241	
557.000		777.711	
556.000		683.534	
555.000		901.004	
554.000		877.510	
553.000		752.008	
552.000		826.104	
551.000		792.169	
550.000		998.996	
549.000		775.100	
548.000		850.000	
547.000		776.104	
546.000		773.092	
545.000		776.506	
544.000		764.659	
543.000		789.357	
542.000		721.888	
541.000		808.434	
540.000		788.153	
539.000		685.944	
538.000		813.052	
537.000		922.490	
536.000		869.880	
535.000		818.273	
534.000		877.309	
533.000		782.329	
532.000		859.036	
531.000		748.193	
530.000		646.185	
529.000		728.514	
528.000		884.739	
527.000		684.337	
526.000		900.000	
525.000		747.390	
524.000		877.510	
523.000		879.719	
522.000		826.104	
521.000		1064.46	
520.000		738.755	
519.000		807.229	
518.000		826.908	
517.000		865.663	
516.000		895.582	
515.000		829.518	
514.000		788.353	
513.000		987.349	
512.000		836.948	
511.000		872.892	
510.000		904.418	
509.000		745.382	
508.000		874.498	
507.000		821.888	
506.000		1048.19	
505.000		1001.41	
504.000		882.932	
503.000		921.687	
502.000		786.345	
501.000		822.289	
500.000		890.763	
499.000		822.490	
498.000		884.337	
497.000		828.715	
496.000		646.586	
495.000		915.663	
494.000		957.229	
493.000		794.779	
492.000		660.442	
491.000		814.859	
490.000		649.197	
489.000		870.683	
488.000		758.835	
487.000		989.960	
486.000		932.129	
485.000		854.618	
484.000		1070.68	
483.000		805.221	
482.000		652.209	
481.000		877.711	
480.000		1034.94	
479.000		971.687	
478.000		994.779	
477.000		1289.36	
476.000		967.671	
475.000		787.952	
474.000		883.735	
473.000		853.012	
472.000		1041.37	
471.000		878.715	
470.000		876.707	
469.000		850.000	
468.000		764.056	
467.000		807.831	
466.000		889.960	
465.000		901.606	
464.000		843.373	
463.000		791.365	
462.000		750.602	
461.000		1135.74	
460.000		991.165	
459.000		754.819	
458.000		764.056	
457.000		802.209	
456.000		950.000	
455.000		1093.57	
454.000		940.361	
453.000		869.277	
452.000		906.225	
451.000		993.173	
450.000		873.494	
449.000		1172.09	
448.000		918.273	
447.000		1036.14	
446.000		989.558	
445.000		1031.33	
444.000		1237.75	
443.000		1069.48	
442.000		1146.59	
441.000		873.896	
440.000		1043.17	
439.000		869.880	
438.000		717.871	
437.000		811.847	
436.000		687.149	
435.000		970.884	
434.000		1051.00	
433.000		844.779	
432.000		998.996	
431.000		948.996	
430.000		921.084	
429.000		804.819	
428.000		1049.60	
427.000		976.104	
426.000		968.273	
425.000		879.719	
424.000		1019.88	
423.000		887.349	
422.000		1025.50	
421.000		883.936	
420.000		940.161	
419.000		905.622	
418.000		1113.05	
417.000		1061.04	
416.000		957.631	
415.000		929.317	
414.000		995.582	
413.000		1105.62	
412.000		1055.22	
411.000		1003.41	
410.000		686.747	
409.000		1036.14	
408.000		954.016	
407.000		955.020	
406.000		1154.02	
405.000		1270.08	
404.000		1120.28	
403.000		1083.33	
402.000		1142.77	
401.000		1091.77	
400.000		1151.81	
399.000		1031.33	
398.000		1195.78	
397.000		1323.49	
396.000		1240.56	
395.000		991.566	
394.000		1301.20	
393.000		1318.27	
392.000		988.153	
391.000		1089.96	
390.000		1245.18	
389.000		1043.17	
388.000		1279.12	
387.000		1432.73	
386.000		1149.00	
